address,symbol,decimals,name
6yjNqPzTSanBWSa6dxVEgTjePXBrZ2FoHLDQwYwEsyM6,Chud,6,Chudjak
4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,DADDY,6,DADDY TATE
Faf89929Ni9fbg4gmVZTca7eW6NFg877Jqn6MizT3Gvw,WOLF,8,LandWolf
6WErZ2aMZYLUyzbP9n5gm4fwHJbv9Ln8yimSQRwZpump,SHYCAT,6,ShyCat
CyUgNnKPQLqFcheyGV8wmypnJqojA7NzsdJjTS4nUT2j,gil,6,kith gil
FViMp5phQH2bX81S7Yyn1yXjj3BRddFBNcMCbTH8FCze,$TOAD,4,Toad
8VJ51bdE3xorQ1zB7FEa8CsHdM4kw77xCFiCgbnL2qbT,ANON,6,Anonymous
t3DohmswhKk94PPbPYwA6ZKACyY3y5kbcqeQerAJjmV,tTRIAD,6,Triad
9M26M7CxkJdaewdiH8v5kSiiXKbWBBirTE1QmXHmDvVg,Norm,6,Norman
AkVt31h8vgji5wF4nVbq1QmBV5wBoe8JdSoDTkDhQwEw,WSB,6,Wall Street Bets
9vrGUHwsC8LyLjQoh3zJb9S53x7A88u49La63qPB6F5t,lilpump,9,Lil Pump
71WsPPm44SUTWDfcCdLKsDezw4ZBXDrPjHz2rea7Lo97,DFTZ,7,DeFiTimeZ
9n8b1EXLCA8Z22mf7pjLKVNzuQgGbyPfLrmFQvEcHeSU,FLOCKA,6,Waka Flocka
GkJxELgJXpQRm7dfc2yS18vBDRxP5SjVJgbrmTGgpump,bicho,6,bicho
HRw8mqK8N3ASKFKJGMJpy4FodwR3GKvCFKPDQNqUNuEP,DJT,9,TrumpCoin
Fb2DefbdjKFPfmTnq4xnuZ9xdtVyXGsEAetoFmGLZQcc,PPT,8,PAPA Trump
3B5wuUrMEi5yATD7on46hKfej3pfmd7t1RKgrsN3pump,BILLY,6,BILLY
7gbEP2TAy5wM3TmMp5utCrRvdJ3FFqYjgN5KDpXiWPmo,DEVIN,6,SCOTT WU
9WPTUkh8fKuCnepRWoPYLH3aK9gSjPHFDenBq2X1Czdp,SELFIE,6,SelfieDogCoin
EPCz5LK372vmvCkZH3HgSuGNKACJJwwxsofW6fypCPZL,rkSOL,9,StaRKe SOL
3QJzpi68a3CUVPGVUjYLWziGKCAvbNXmC5VFNy1ypump,ZAZA,6,dog zoning out
GwyxednWbrhgT2K6iPUsbtadErA7TBGqsJjyzAody2mv,OPPIE,6,TOLYS CAT
BqhNdGtS1Nqtzi2MvZ7G8NN1vRuHZ12UpHGJKe71e1JT,TRUMP,9,MoonTrump
9GnU66c8qtMmj8rZ481N8Ums1Zmqdv5HgtQJyRVXt8MS,GAY,9,Gay Coin
J5tzd1ww1V1qrgDUQHVCGqpmpbnEnjzGs9LAqJxwkNde,FRN,6,FREE ROSS NOW
BWWWurbodjGbovFetc3FC6oSbqkdoE62E1XqZ7X4pump,SBAE,6,Salt Bae For The People
wxmJYe17a2oGJZJ1wDe6ZyRKUKmrLj2pJsavEdTVhPP,WXM,9,WeatherXM
B6h248NJkAcBAkaCnji889a26tCiGXGN8cxhEJ4dX391,$WATER,6,WATER
ANTT2Ve8c3JC6fAksFxUGtByzEHmJs49EupP7htA5W7j,ANTT,9,Antara Token
7dGbPgUxKpB5qWiLRKcTQSC3om1fPzUpgGAFfwej9hXx,GCR,9,Golden Celestial Ratio
5NHd3MsP6dXi9r1saPkeB2DoZyXLvPiqv4n9J54Cpump,DANNY,6,Degen Danny
4h49hPGphLNJNDRyiBwzvKoasR3rw1WJCEv19PhUbSS4,HELLO,9,Hello Token
F6TsRcjtLBzkdtZYqjTPVq9WtnwHMMc1WcQguEgCpump,Doogle,6,Doogle
8zFovnzXzK9JDiftGaw7wiRxARrRtvm9Lz12vJ8CZ5ZA,macho,5,macho
6SUryVEuDz5hqAxab6QrGfbzWvjN8dC7m29ezSvDpump,JASON,6,Jason Derulo
JD3S1oqnjG5trRTZXpLmKnS7LsKsppyFa51rPBBMWogv,capri,6,Caprisun Monkey
ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,6,Zeta
piinKrjeiUVwhnXzsgNCV2aVGsBc4GwHQ9eCtkAgcTw,piin,6,piin
2yd2Suus3YY4Sa7LHhn1PSHkjXj3XKrars4cCog2tGU8,$INA,6,pepeinatux
82Rc22mnyHrmBGwj15rhYhFzVrU3bgFkjNtV3iHjpump,NCAT,6,Neuracat
imsoru6juztJ4pTJvPQaTnY766uEmCVc4AQJ8V1Yuvs,IMSO,9,Intergalactic
463SK47VkB7uE7XenTHKiVcMtxRsfNE2X4Q9wByaURVA,TSUKI,9,Tsuki
8Ki8DpuWNxu9VsS3kQbarsCWMcFGWkzzA8pUPto9zBd5,LOCKIN,9,LOCK IN
BX9yEgW8WkoWV8SvqTMMCynkQWreRTJ9ZS81dRXYnnR9,SPIKE,6,Spike
ChanGGuDHboPswpTmKDfsTVGQL96VHhmvpwrE4UjWssd,CHAN,9,memechan
5ycBARVYYau1CW8s1r6Ty439rbVvGm7x5DRkxGiGKmZ,JOEVER,9,It's Joever
F6ExBzKdLRcJkCAknQgfbhRXX78EhqoNxPnegJWPpump,BRETTGOLD,6,BRETT GOLD
HBoNJ5v8g71s2boRivrHnfSB5MVPLDHHyVjruPfhGkvL,PURPE,1,Purple Pepe
CQbXk942c6GPcRwtZ2WMFP5JcQ9NqbXtb8jUewBi7GoT,BAKED,6,BAKED
SENDdRQtYMWaQrBroBrJ2Q53fgVuq95CV9UPGEvpCxa,SEND,6,Send
CLoUDKc4Ane7HeQcPpE3YHnznRxhMimJ4MyaUqyHFzAu,CLOUD,9,Cloud
AvoecWraqX969kfXUF5XCCDz59sjRjiDa1KUDyj225t8,MINT,9,Mintify
stJUPZMmAWA1PNVPXCvqVK6MHABr4yFo5rv2JTethCa,stJUP,6,Staked Jupiter
